FileOrder,ModelName,ModelPath,ModelChecker,PatternType,1_NoError,1_ExtTT,1_VerifT,1_TotalT,2_NoError,2_ExtTT,2_VerifT,2_TotalT,3_NoError,3_ExtTT,3_VerifT,3_TotalT,Avg_ExtTT,Avg_VerifT,Avg_TotalT,PropOfNoError
1,BIOMD0000000138.xml.ssa,./models/sbml/test/1_100/1_BIOMD0000000138.xml.ssa.sbml,YMER,WithProbALWAYS,TRUE,null,143331772,143331772,TRUE,null,6081792,6081792,TRUE,null,5554820,5554820,0,51656128,51656128,1
1,BIOMD0000000138.xml.ssa,./models/sbml/test/1_100/1_BIOMD0000000138.xml.ssa.sbml,MC2,WithProbALWAYS,TRUE,373208980,262708500,635917480,TRUE,26264345,196566719,222831064,TRUE,20667264,172592978,193260242,140046863,210622732.3,350669595.3,1
1,BIOMD0000000138.xml.ssa,./models/sbml/test/1_100/1_BIOMD0000000138.xml.ssa.sbml,MRMC,WithProbALWAYS,TRUE,1378585335,31654404,1410239739,TRUE,1448460701,1790715,1450251416,TRUE,1379467144,1869789,1381336933,1402171060,11771636,1413942696,1
1,BIOMD0000000138.xml.ssa,./models/sbml/test/1_100/1_BIOMD0000000138.xml.ssa.sbml,PLASMA,WithProbALWAYS,TRUE,null,1927044110,1927044110,TRUE,null,1572522883,1572522883,TRUE,null,1516477706,1516477706,0,1672014900,1672014900,1
1,BIOMD0000000138.xml.ssa,./models/sbml/test/1_100/1_BIOMD0000000138.xml.ssa.sbml,PRISM,WithProbALWAYS,TRUE,null,6735987830,6735987830,TRUE,null,1474899274,1474899274,TRUE,null,1459352060,1459352060,0,3223413055,3223413055,1
2,BIOMD0000000119.xml.ssa,./models/sbml/test/1_100/2_BIOMD0000000119.xml.ssa.sbml,YMER,WithProbALWAYS,TRUE,null,5175210,5175210,TRUE,null,5253256,5253256,TRUE,null,3639045,3639045,0,4689170.333,4689170.333,1
2,BIOMD0000000119.xml.ssa,./models/sbml/test/1_100/2_BIOMD0000000119.xml.ssa.sbml,MC2,WithProbALWAYS,TRUE,18948016,206469847,225417863,TRUE,23096528,213142519,236239047,TRUE,24270845,189234222,213505067,22105129.67,202948862.7,225053992.3,1
2,BIOMD0000000119.xml.ssa,./models/sbml/test/1_100/2_BIOMD0000000119.xml.ssa.sbml,MRMC,WithProbALWAYS,TRUE,1397189961,2226823,1399416784,TRUE,1410970944,2376612,1413347556,TRUE,1386984203,2774432,1389758635,1398381703,2459289,1400840992,1
2,BIOMD0000000119.xml.ssa,./models/sbml/test/1_100/2_BIOMD0000000119.xml.ssa.sbml,PRISM,WithProbALWAYS,TRUE,null,1513321926,1513321926,TRUE,null,1449837248,1449837248,TRUE,null,1513602648,1513602648,0,1492253941,1492253941,1
2,BIOMD0000000119.xml.ssa,./models/sbml/test/1_100/2_BIOMD0000000119.xml.ssa.sbml,PLASMA,WithProbALWAYS,TRUE,null,1686344047,1686344047,TRUE,null,1439870561,1439870561,TRUE,null,1531496921,1531496921,0,1552570510,1552570510,1
3,BIOMD0000000076.xml.ssa,./models/sbml/test/1_100/3_BIOMD0000000076.xml.ssa.sbml,YMER,WithProbALWAYS,TRUE,null,24413208,24413208,TRUE,null,25084608,25084608,TRUE,null,24034125,24034125,0,24510647,24510647,1
3,BIOMD0000000076.xml.ssa,./models/sbml/test/1_100/3_BIOMD0000000076.xml.ssa.sbml,MC2,WithProbALWAYS,TRUE,1006382585,251262933,1257645518,TRUE,946928148,288139335,1235067483,TRUE,928463315,253314600,1181777915,960591349.3,264238956,1224830305,1
3,BIOMD0000000076.xml.ssa,./models/sbml/test/1_100/3_BIOMD0000000076.xml.ssa.sbml,MRMC,WithProbALWAYS,TRUE,1387071414,8189105,1395260519,TRUE,1390983454,6589103,1397572557,TRUE,1403796165,11102764,1414898929,1393950344,8626990.667,1402577335,1
3,BIOMD0000000076.xml.ssa,./models/sbml/test/1_100/3_BIOMD0000000076.xml.ssa.sbml,PRISM,WithProbALWAYS,TRUE,null,1478553231,1478553231,TRUE,null,1454399497,1454399497,TRUE,null,1455894770,1455894770,0,1462949166,1462949166,1
3,BIOMD0000000076.xml.ssa,./models/sbml/test/1_100/3_BIOMD0000000076.xml.ssa.sbml,PLASMA,WithProbALWAYS,TRUE,null,1780352385,1780352385,TRUE,null,1774399468,1774399468,TRUE,null,1746306494,1746306494,0,1767019449,1767019449,1
4,BIOMD0000000104.xml.ssa,./models/sbml/test/1_100/4_BIOMD0000000104.xml.ssa.sbml,YMER,WithProbALWAYS,TRUE,null,24151736,24151736,TRUE,null,24046679,24046679,TRUE,null,25816867,25816867,0,24671760.67,24671760.67,1
4,BIOMD0000000104.xml.ssa,./models/sbml/test/1_100/4_BIOMD0000000104.xml.ssa.sbml,MC2,WithProbALWAYS,TRUE,942288790,281170012,1223458802,TRUE,931387100,245713840,1177100940,TRUE,930906866,301013259,1231920125,934860918.7,275965703.7,1210826622,1
4,BIOMD0000000104.xml.ssa,./models/sbml/test/1_100/4_BIOMD0000000104.xml.ssa.sbml,MRMC,WithProbALWAYS,TRUE,1405303509,7587793,1412891302,TRUE,1453070937,7242208,1460313145,TRUE,1377181100,7884240,1385065340,1411851849,7571413.667,1419423262,1
4,BIOMD0000000104.xml.ssa,./models/sbml/test/1_100/4_BIOMD0000000104.xml.ssa.sbml,PRISM,WithProbALWAYS,TRUE,null,1468896549,1468896549,TRUE,null,1460668105,1460668105,TRUE,null,1457145591,1457145591,0,1462236748,1462236748,1
4,BIOMD0000000104.xml.ssa,./models/sbml/test/1_100/4_BIOMD0000000104.xml.ssa.sbml,PLASMA,WithProbALWAYS,TRUE,null,1738952507,1738952507,TRUE,null,1889830927,1889830927,TRUE,null,1806593464,1806593464,0,1811792299,1811792299,1
5,BIOMD0000000283.xml.ssa,./models/sbml/test/1_100/5_BIOMD0000000283.xml.ssa.sbml,YMER,WithProbALWAYS,TRUE,null,17902509,17902509,TRUE,null,12690048,12690048,TRUE,null,20855730,20855730,0,17149429,17149429,1
5,BIOMD0000000283.xml.ssa,./models/sbml/test/1_100/5_BIOMD0000000283.xml.ssa.sbml,MC2,WithProbALWAYS,TRUE,1012303580,264279088,1276582668,TRUE,1006370053,273860158,1280230211,TRUE,987186880,299542075,1286728955,1001953504,279227107,1281180611,1
5,BIOMD0000000283.xml.ssa,./models/sbml/test/1_100/5_BIOMD0000000283.xml.ssa.sbml,MRMC,WithProbALWAYS,TRUE,1469698916,6052659,1475751575,TRUE,1387437282,10836671,1398273953,TRUE,1396559722,7861470,1404421192,1417898640,8250266.667,1426148907,1
5,BIOMD0000000283.xml.ssa,./models/sbml/test/1_100/5_BIOMD0000000283.xml.ssa.sbml,PRISM,WithProbALWAYS,TRUE,null,1482458426,1482458426,TRUE,null,1465383909,1465383909,TRUE,null,1460901935,1460901935,0,1469581423,1469581423,1
5,BIOMD0000000283.xml.ssa,./models/sbml/test/1_100/5_BIOMD0000000283.xml.ssa.sbml,PLASMA,WithProbALWAYS,TRUE,null,1652112350,1652112350,TRUE,null,1717828379,1717828379,TRUE,null,1802219832,1802219832,0,1724053520,1724053520,1
6,BIOMD0000000124.xml.ssa,./models/sbml/test/1_100/6_BIOMD0000000124.xml.ssa.sbml,YMER,WithProbALWAYS,TRUE,null,14742962,14742962,TRUE,null,11234882,11234882,TRUE,null,9805918,9805918,0,11927920.67,11927920.67,1
6,BIOMD0000000124.xml.ssa,./models/sbml/test/1_100/6_BIOMD0000000124.xml.ssa.sbml,MC2,WithProbALWAYS,TRUE,28290423,196507001,224797424,TRUE,34211211,194448911,228660122,TRUE,28087678,183876105,211963783,30196437.33,191610672.3,221807109.7,1
6,BIOMD0000000124.xml.ssa,./models/sbml/test/1_100/6_BIOMD0000000124.xml.ssa.sbml,MRMC,WithProbALWAYS,TRUE,1414777822,2082617,1416860439,TRUE,1380048150,2355345,1382403495,TRUE,1410248299,2640985,1412889284,1401691424,2359649,1404051073,1
6,BIOMD0000000124.xml.ssa,./models/sbml/test/1_100/6_BIOMD0000000124.xml.ssa.sbml,PRISM,WithProbALWAYS,TRUE,null,1488174395,1488174395,TRUE,null,1527453631,1527453631,TRUE,null,1461152588,1461152588,0,1492260205,1492260205,1
6,BIOMD0000000124.xml.ssa,./models/sbml/test/1_100/6_BIOMD0000000124.xml.ssa.sbml,PLASMA,WithProbALWAYS,TRUE,null,1577490416,1577490416,TRUE,null,1532648260,1532648260,TRUE,null,1596946545,1596946545,0,1569028407,1569028407,1
