FileOrder,ModelName,ModelPath,ModelChecker,PatternType,1_NoError,1_ExtTT,1_VerifT,1_TotalT,2_NoError,2_ExtTT,2_VerifT,2_TotalT,3_NoError,3_ExtTT,3_VerifT,3_TotalT,Avg_ExtTT,Avg_VerifT,Avg_TotalT,PropOfNoError
1,001_BIOMD0000000486.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/001_BIOMD0000000486.xml.mcp.sbml,PRISM,WithProbRELEASE,TRUE,null,1467143902,1467143902,TRUE,null,1472886913,1472886913,TRUE,null,1481821889,1481821889,0,1.47E+09,1.47E+09,1
1,001_BIOMD0000000486.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/001_BIOMD0000000486.xml.mcp.sbml,PLASMA,WithProbRELEASE,TRUE,null,1814575167,1814575167,TRUE,null,1828488536,1828488536,TRUE,null,2022611926,2022611926,0,1.89E+09,1.89E+09,1
1,001_BIOMD0000000486.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/001_BIOMD0000000486.xml.mcp.sbml,YMER,WithProbRELEASE,TRUE,null,28604560,28604560,TRUE,null,5468944,5468944,TRUE,null,7839634,7839634,0,1.40E+07,1.40E+07,1
1,001_BIOMD0000000486.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/001_BIOMD0000000486.xml.mcp.sbml,MC2,WithProbRELEASE,TRUE,32253702229,2158816919,34412519148,TRUE,32866759095,2148535114,35015294209,TRUE,31718373195,2076289918,33794663113,3.23E+10,2.13E+09,3.44E+10,1
2,002_BIOMD0000000484.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/002_BIOMD0000000484.xml.mcp.sbml,PRISM,WithProbRELEASE,TRUE,null,1555809715,1555809715,TRUE,null,1486055717,1486055717,TRUE,null,1465573400,1465573400,0,1.50E+09,1.50E+09,1
2,002_BIOMD0000000484.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/002_BIOMD0000000484.xml.mcp.sbml,PLASMA,WithProbRELEASE,TRUE,null,1909092787,1909092787,TRUE,null,1775866539,1775866539,TRUE,null,1798272914,1798272914,0,1.83E+09,1.83E+09,1
2,002_BIOMD0000000484.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/002_BIOMD0000000484.xml.mcp.sbml,YMER,WithProbRELEASE,TRUE,null,10307016,10307016,TRUE,null,6072029,6072029,TRUE,null,5792441,5792441,0,7390495.333,7390495.333,1
2,002_BIOMD0000000484.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/002_BIOMD0000000484.xml.mcp.sbml,MC2,WithProbRELEASE,TRUE,31598327136,2071669168,33669996304,TRUE,32445062902,2077808786,34522871688,TRUE,31303903549,2062912960,33366816509,3.18E+10,2.07E+09,3.39E+10,1
3,003_BIOMD0000000566.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/003_BIOMD0000000566.xml.mcp.sbml,PRISM,WithProbRELEASE,FALSE,null,null,0,FALSE,null,null,0,FALSE,null,null,0,null,null,null,0
3,003_BIOMD0000000566.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/003_BIOMD0000000566.xml.mcp.sbml,PLASMA,WithProbRELEASE,TRUE,null,1910711352,1910711352,TRUE,null,1838199858,1838199858,TRUE,null,1779990222,1779990222,0,1.84E+09,1.84E+09,1
