FileOrder,ModelName,ModelPath,ModelChecker,PatternType,1_NoError,1_ExtTT,1_VerifT,1_TotalT,2_NoError,2_ExtTT,2_VerifT,2_TotalT,3_NoError,3_ExtTT,3_VerifT,3_TotalT,Avg_ExtTT,Avg_VerifT,Avg_TotalT,PropOfNoError
1,001_BIOMD0000000486.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/001_BIOMD0000000486.xml.mcp.sbml,PLASMA,WithProbFOLLOWS,true,null,4758284634,4758284634,true,null,4513649211,4513649211,true,null,4690819605,4690819605,0.0,4.65425115E9,4.65425115E9,1.0
1,001_BIOMD0000000486.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/001_BIOMD0000000486.xml.mcp.sbml,MC2,WithProbFOLLOWS,true,32457590342,2084639031,34542229373,true,31592175695,2109763835,33701939530,true,31346829547,2106552489,33453382036,3.1798865194666668E10,2.1003184516666667E9,3.3899183646333332E10,1.0
2,002_BIOMD0000000484.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/002_BIOMD0000000484.xml.mcp.sbml,PLASMA,WithProbFOLLOWS,true,null,4397433349,4397433349,true,null,4412278996,4412278996,true,null,4452766682,4452766682,0.0,4.420826342333333E9,4.420826342333333E9,1.0
2,002_BIOMD0000000484.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/002_BIOMD0000000484.xml.mcp.sbml,MC2,WithProbFOLLOWS,true,31611856559,2083848220,33695704779,true,31532181805,2062132980,33594314785,true,31392957206,2098788441,33491745647,3.1512331856666668E10,2.0815898803333333E9,3.3593921737E10,1.0
3,003_BIOMD0000000566.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/003_BIOMD0000000566.xml.mcp.sbml,PLASMA,WithProbFOLLOWS,true,null,1774908033,1774908033,true,null,1804588592,1804588592,true,null,1805055314,1805055314,0.0,1.7948506463333333E9,1.7948506463333333E9,1.0
3,003_BIOMD0000000566.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/003_BIOMD0000000566.xml.mcp.sbml,MC2,WithProbFOLLOWS,true,32434927305,2081703448,34516630753,true,32370782935,2080512942,34451295877,true,32019578982,2167646962,34187225944,3.2275096407333332E10,2.1099544506666667E9,3.4385050858E10,1.0
4,004_BIOMD0000000567.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/004_BIOMD0000000567.xml.mcp.sbml,PLASMA,WithProbFOLLOWS,true,null,1821018391,1821018391,true,null,1863438074,1863438074,true,null,1771071331,1771071331,0.0,1.8185092653333333E9,1.8185092653333333E9,1.0
4,004_BIOMD0000000567.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/004_BIOMD0000000567.xml.mcp.sbml,MC2,WithProbFOLLOWS,true,32031148186,2096227660,34127375846,true,32580572749,2074761256,34655334005,true,32569462422,2101731025,34671193447,3.2393727785666668E10,2.090906647E9,3.4484634432666664E10,1.0
5,005_BIOMD0000000418.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/005_BIOMD0000000418.xml.mcp.sbml,PLASMA,WithProbFOLLOWS,true,null,3889521985,3889521985,true,null,4030226953,4030226953,true,null,4005524611,4005524611,0.0,3.975091183E9,3.975091183E9,1.0
5,005_BIOMD0000000418.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/005_BIOMD0000000418.xml.mcp.sbml,MC2,WithProbFOLLOWS,true,32045186500,2079103999,34124290499,true,31985561387,2077798402,34063359789,true,31714173304,2062425119,33776598423,3.1914973730333332E10,2.0731091733333333E9,3.3988082903666668E10,1.0
6,006_BIOMD0000000417.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/006_BIOMD0000000417.xml.mcp.sbml,PLASMA,WithProbFOLLOWS,true,null,3953054620,3953054620,true,null,4048631396,4048631396,true,null,4153364816,4153364816,0.0,4.0516836106666665E9,4.0516836106666665E9,1.0
6,006_BIOMD0000000417.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/006_BIOMD0000000417.xml.mcp.sbml,MC2,WithProbFOLLOWS,true,32051364317,2082165156,34133529473,true,32039029596,2084838357,34123867953,true,32653362285,2093360244,34746722529,3.2247918732666668E10,2.086787919E9,3.4334706651666668E10,1.0
7,007_BIOMD0000000414.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/007_BIOMD0000000414.xml.mcp.sbml,PLASMA,WithProbFOLLOWS,true,null,3988901830,3988901830,true,null,3954041628,3954041628,true,null,4098609293,4098609293,0.0,4.013850917E9,4.013850917E9,1.0
7,007_BIOMD0000000414.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/007_BIOMD0000000414.xml.mcp.sbml,MC2,WithProbFOLLOWS,true,31707409981,2113178488,33820588469,true,31677725087,2073975419,33751700506,true,31759225727,2078421687,33837647414,3.1714786931666668E10,2.088525198E9,3.3803312129666668E10,1.0
8,010_BIOMD0000000459.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/010_BIOMD0000000459.xml.mcp.sbml,PLASMA,WithProbFOLLOWS,true,null,4852346138,4852346138,true,null,4580169408,4580169408,true,null,4986746716,4986746716,0.0,4.806420754E9,4.806420754E9,1.0
8,010_BIOMD0000000459.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/010_BIOMD0000000459.xml.mcp.sbml,MC2,WithProbFOLLOWS,true,31732808521,1694156673,33426965194,true,31752118232,1693113336,33445231568,true,31734373864,1730861535,33465235399,3.1739766872333332E10,1.706043848E9,3.3445810720333332E10,1.0
9,009_BIOMD0000000460.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/009_BIOMD0000000460.xml.mcp.sbml,PLASMA,WithProbFOLLOWS,true,null,4607484350,4607484350,true,null,4825018609,4825018609,true,null,4783895404,4783895404,0.0,4.738799454333333E9,4.738799454333333E9,1.0
9,009_BIOMD0000000460.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/009_BIOMD0000000460.xml.mcp.sbml,MC2,WithProbFOLLOWS,true,31722005476,1694982825,33416988301,true,31862174445,1741772572,33603947017,true,31825510123,1700565342,33526075465,3.1803230014666668E10,1.7124402463333333E9,3.3515670261E10,1.0
10,008_BIOMD0000000461.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/008_BIOMD0000000461.xml.mcp.sbml,PLASMA,WithProbFOLLOWS,true,null,4686175042,4686175042,true,null,4584142956,4584142956,true,null,4598806062,4598806062,0.0,4.623041353333333E9,4.623041353333333E9,1.0
10,008_BIOMD0000000461.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/008_BIOMD0000000461.xml.mcp.sbml,MC2,WithProbFOLLOWS,true,31951856454,1778897848,33730754302,true,31994401388,1686033838,33680435226,true,31906763479,1743731756,33650495235,3.1951007107E10,1.7362211473333333E9,3.3687228254333332E10,1.0
11,011_BIOMD0000000485.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/011_BIOMD0000000485.xml.mcp.sbml,PLASMA,WithProbFOLLOWS,true,null,4561764359,4561764359,true,null,4693115325,4693115325,true,null,4562608911,4562608911,0.0,4.605829531666667E9,4.605829531666667E9,1.0
11,011_BIOMD0000000485.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/011_BIOMD0000000485.xml.mcp.sbml,MC2,WithProbFOLLOWS,true,31753085276,2111061880,33864147156,true,32054131769,2085526643,34139658412,true,31483835327,2080766356,33564601683,3.1763684124E10,2.0924516263333333E9,3.3856135750333332E10,1.0
12,012_BIOMD0000000458.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/012_BIOMD0000000458.xml.mcp.sbml,PLASMA,WithProbFOLLOWS,true,null,4057653319,4057653319,true,null,4318667995,4318667995,true,null,4257341410,4257341410,0.0,4.211220908E9,4.211220908E9,1.0
12,012_BIOMD0000000458.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/012_BIOMD0000000458.xml.mcp.sbml,MC2,WithProbFOLLOWS,true,30768461782,1047854589,31816316371,true,30865181871,1044013108,31909194979,true,30957360457,1095660998,32053021455,3.0863668036666668E10,1.062509565E9,3.1926177601666668E10,1.0
13,013_BIOMD0000000425.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/013_BIOMD0000000425.xml.mcp.sbml,PLASMA,WithProbFOLLOWS,true,null,3988630788,3988630788,true,null,3912380364,3912380364,true,null,3994057371,3994057371,0.0,3.965022841E9,3.965022841E9,1.0
13,013_BIOMD0000000425.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/013_BIOMD0000000425.xml.mcp.sbml,MC2,WithProbFOLLOWS,true,32155241149,2091273347,34246514496,true,32005991982,2103699035,34109691017,true,31751819538,2067190614,33819010152,3.1971017556333332E10,2.0873876653333333E9,3.4058405221666668E10,1.0
14,015_BIOMD0000000420.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/015_BIOMD0000000420.xml.mcp.sbml,PLASMA,WithProbFOLLOWS,true,null,4007743495,4007743495,true,null,4042709584,4042709584,true,null,3939384168,3939384168,0.0,3.9966124156666665E9,3.9966124156666665E9,1.0
14,015_BIOMD0000000420.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/015_BIOMD0000000420.xml.mcp.sbml,MC2,WithProbFOLLOWS,true,32398627425,1704952901,34103580326,true,32152265203,1737982926,33890248129,true,32172576975,1695743470,33868320445,3.2241156534333332E10,1.712893099E9,3.3954049633333332E10,1.0
15,014_BIOMD0000000421.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/014_BIOMD0000000421.xml.mcp.sbml,PLASMA,WithProbFOLLOWS,true,null,3931107073,3931107073,true,null,4012632194,4012632194,true,null,4140316570,4140316570,0.0,4.0280186123333335E9,4.0280186123333335E9,1.0
15,014_BIOMD0000000421.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/014_BIOMD0000000421.xml.mcp.sbml,MC2,WithProbFOLLOWS,true,32302399180,1838892783,34141291963,true,32324122847,1718814091,34042936938,true,32329682776,1714251083,34043933859,3.2318734934333332E10,1.757319319E9,3.4076054253333332E10,1.0
16,016_BIOMD0000000558.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/016_BIOMD0000000558.xml.mcp.sbml,PLASMA,WithProbFOLLOWS,true,null,4003518680,4003518680,true,null,4103506946,4103506946,true,null,3966225026,3966225026,0.0,4.024416884E9,4.024416884E9,1.0
16,016_BIOMD0000000558.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/016_BIOMD0000000558.xml.mcp.sbml,MC2,WithProbFOLLOWS,true,32316614328,1725019002,34041633330,true,32513777101,1717325187,34231102288,true,32266989070,1703625487,33970614557,3.2365793499666668E10,1.7153232253333333E9,3.4081116725E10,1.0
17,018_BIOMD0000000553.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/018_BIOMD0000000553.xml.mcp.sbml,PLASMA,WithProbFOLLOWS,true,null,4027070783,4027070783,true,null,4120379635,4120379635,true,null,4006725159,4006725159,0.0,4.051391859E9,4.051391859E9,1.0
17,018_BIOMD0000000553.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/018_BIOMD0000000553.xml.mcp.sbml,MC2,WithProbFOLLOWS,true,31746687771,1461464766,33208152537,true,31632888140,1334499305,32967387445,true,31589095734,1320055454,32909151188,3.1656223881666668E10,1.3720065083333333E9,3.302823039E10,1.0
