FileOrder,ModelName,ModelPath,ModelChecker,PatternType,1_NoError,1_ExtTT,1_VerifT,1_TotalT,2_NoError,2_ExtTT,2_VerifT,2_TotalT,3_NoError,3_ExtTT,3_VerifT,3_TotalT,Avg_ExtTT,Avg_VerifT,Avg_TotalT,PropOfNoError
1,BIOMD0000000138.xml.ssa,./models/sbml/test/1_100/1_BIOMD0000000138.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,25495130,208301664,233796794,TRUE,19270436,219599513,238869949,TRUE,25558983,181279040,206838023,23441516.33,203060072.3,226501588.7,1
1,BIOMD0000000138.xml.ssa,./models/sbml/test/1_100/1_BIOMD0000000138.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,1720256232,1720256232,TRUE,null,1752077202,1752077202,TRUE,null,1677224444,1677224444,0,1716519293,1716519293,1
2,BIOMD0000000119.xml.ssa,./models/sbml/test/1_100/2_BIOMD0000000119.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,21767927,207381656,229149583,TRUE,24666455,184429021,209095476,TRUE,23334458,203846261,227180719,23256280,198552312.7,221808592.7,1
2,BIOMD0000000119.xml.ssa,./models/sbml/test/1_100/2_BIOMD0000000119.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,1605823146,1605823146,TRUE,null,1640819748,1640819748,TRUE,null,1669541075,1669541075,0,1638727990,1638727990,1
3,BIOMD0000000076.xml.ssa,./models/sbml/test/1_100/3_BIOMD0000000076.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,1000009906,269558280,1269568186,TRUE,968361848,297328456,1265690304,TRUE,946578930,262587975,1209166905,971650228,276491570.3,1248141798,1
3,BIOMD0000000076.xml.ssa,./models/sbml/test/1_100/3_BIOMD0000000076.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,1916984560,1916984560,TRUE,null,1958891920,1958891920,TRUE,null,1993347234,1993347234,0,1956407905,1956407905,1
4,BIOMD0000000104.xml.ssa,./models/sbml/test/1_100/4_BIOMD0000000104.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,1004411977,304448306,1308860283,TRUE,956051742,299983899,1256035641,TRUE,941161019,298809598,1239970617,967208246,301080601,1268288847,1
4,BIOMD0000000104.xml.ssa,./models/sbml/test/1_100/4_BIOMD0000000104.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,1935080380,1935080380,TRUE,null,1959100045,1959100045,TRUE,null,1967696769,1967696769,0,1953959065,1953959065,1
5,BIOMD0000000283.xml.ssa,./models/sbml/test/1_100/5_BIOMD0000000283.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,1049633789,318487865,1368121654,TRUE,1046907278,279705499,1326612777,TRUE,1031220236,319504470,1350724706,1042587101,305899278,1348486379,1
5,BIOMD0000000283.xml.ssa,./models/sbml/test/1_100/5_BIOMD0000000283.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,1911417620,1911417620,TRUE,null,2014142631,2014142631,TRUE,null,2077843042,2077843042,0,2001134431,2001134431,1
6,BIOMD0000000124.xml.ssa,./models/sbml/test/1_100/6_BIOMD0000000124.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,33953907,190265858,224219765,TRUE,31902122,194937896,226840018,TRUE,28042622,192681420,220724042,31299550.33,192628391.3,223927941.7,1
6,BIOMD0000000124.xml.ssa,./models/sbml/test/1_100/6_BIOMD0000000124.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,1613169134,1613169134,TRUE,null,1584025192,1584025192,TRUE,null,1565140175,1565140175,0,1587444834,1587444834,1
7,BIOMD0000000150.xml.ssa,./models/sbml/test/1_100/7_BIOMD0000000150.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,997018648,285930973,1282949621,TRUE,984210810,268585429,1252796239,TRUE,988047205,268961004,1257008209,989758887.7,274492468.7,1264251356,1
7,BIOMD0000000150.xml.ssa,./models/sbml/test/1_100/7_BIOMD0000000150.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,1939561258,1939561258,TRUE,null,1786096925,1786096925,TRUE,null,1909190142,1909190142,0,1878282775,1878282775,1
8,BIOMD0000000047.xml.ssa,./models/sbml/test/1_100/8_BIOMD0000000047.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,3872904256,3872904256,TRUE,null,3916690557,3916690557,TRUE,null,4009927578,4009927578,0,3933174130,3933174130,1
8,BIOMD0000000047.xml.ssa,./models/sbml/test/1_100/8_BIOMD0000000047.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,30984712572,1431629562,32416342134,TRUE,31006398305,1404283951,32410682256,TRUE,30884677131,1458473057,32343150188,30958596003,1431462190,32390058193,1
9,BIOMD0000000006.xml.ssa,./models/sbml/test/1_100/9_BIOMD0000000006.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,4216377866,4216377866,TRUE,null,3999873697,3999873697,TRUE,null,4512595276,4512595276,0,4242948946,4242948946,1
9,BIOMD0000000006.xml.ssa,./models/sbml/test/1_100/9_BIOMD0000000006.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,30462541274,1039213196,31501754470,TRUE,29922525146,1059114321,30981639467,TRUE,29742330732,1038122885,30780453617,30042465717,1045483467,31087949185,1
10,BIOMD0000000060.xml.ssa,./models/sbml/test/1_100/10_BIOMD0000000060.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,343537396,252922741,596460137,TRUE,336088590,244618144,580706734,TRUE,332033071,241805071,573838142,337219685.7,246448652,583668337.7,1
10,BIOMD0000000060.xml.ssa,./models/sbml/test/1_100/10_BIOMD0000000060.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,1669525496,1669525496,TRUE,null,1864835679,1864835679,TRUE,null,1661154803,1661154803,0,1731838659,1731838659,1
11,BIOMD0000000225.xml.ssa,./models/sbml/test/1_100/11_BIOMD0000000225.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,1902226497,1902226497,TRUE,null,1762713523,1762713523,TRUE,null,1942856723,1942856723,0,1869265581,1869265581,1
11,BIOMD0000000225.xml.ssa,./models/sbml/test/1_100/11_BIOMD0000000225.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,1834183106,267414398,2101597504,TRUE,1813092592,267921813,2081014405,TRUE,1838707843,293431981,2132139824,1828661180,276256064,2104917244,1
12,BIOMD0000000092.xml.ssa,./models/sbml/test/1_100/12_BIOMD0000000092.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,825429063,256527306,1081956369,TRUE,828505206,293143186,1121648392,TRUE,832005305,280773401,1112778706,828646524.7,276814631,1105461156,1
12,BIOMD0000000092.xml.ssa,./models/sbml/test/1_100/12_BIOMD0000000092.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,1887828808,1887828808,TRUE,null,1969046969,1969046969,TRUE,null,1880275110,1880275110,0,1912383629,1912383629,1
13,BIOMD0000000267.xml.ssa,./models/sbml/test/1_100/13_BIOMD0000000267.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,1941234447,1941234447,TRUE,null,2049605599,2049605599,TRUE,null,1962590682,1962590682,0,1984476909,1984476909,1
13,BIOMD0000000267.xml.ssa,./models/sbml/test/1_100/13_BIOMD0000000267.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,1882602925,311678165,2194281090,TRUE,1892873262,340824331,2233697593,TRUE,1881898701,305234234,2187132935,1885791629,319245576.7,2205037206,1
14,MODEL6624199343.xml.ssa,./models/sbml/test/1_100/14_MODEL6624199343.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,2162536694,2162536694,TRUE,null,2036389705,2036389705,TRUE,null,1932706524,1932706524,0,2043877641,2043877641,1
14,MODEL6624199343.xml.ssa,./models/sbml/test/1_100/14_MODEL6624199343.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,1888887259,276334075,2165221334,TRUE,1916698183,277023039,2193721222,TRUE,1939288167,268613731,2207901898,1914957870,273990281.7,2188948151,1
15,BIOMD0000000027.xml.ssa,./models/sbml/test/1_100/15_BIOMD0000000027.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,4216440794,4216440794,TRUE,null,4275608768,4275608768,TRUE,null,4060637050,4060637050,0,4184228871,4184228871,1
15,BIOMD0000000027.xml.ssa,./models/sbml/test/1_100/15_BIOMD0000000027.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,29609671777,832788447,30442460224,TRUE,29478807104,864518173,30343325277,TRUE,29401498481,805600930,30207099411,29496659121,834302516.7,30330961637,1
16,BIOMD0000000031.xml.ssa,./models/sbml/test/1_100/16_BIOMD0000000031.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,4281003463,4281003463,TRUE,null,3943095591,3943095591,TRUE,null,4140285436,4140285436,0,4121461497,4121461497,1
16,BIOMD0000000031.xml.ssa,./models/sbml/test/1_100/16_BIOMD0000000031.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,29357348777,846677723,30204026500,TRUE,29744908059,810645802,30555553861,TRUE,29802183708,887807688,30689991396,29634813515,848377071,30483190586,1
17,MODEL9087988095.xml.ssa,./models/sbml/test/1_100/17_MODEL9087988095.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,1022498102,305099468,1327597570,TRUE,995817749,288019162,1283836911,TRUE,1012369798,250993651,1263363449,1010228550,281370760.3,1291599310,1
17,MODEL9087988095.xml.ssa,./models/sbml/test/1_100/17_MODEL9087988095.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,1945753420,1945753420,TRUE,null,1975683947,1975683947,TRUE,null,1925765066,1925765066,0,1949067478,1949067478,1
18,BIOMD0000000282.xml.ssa,./models/sbml/test/1_100/18_BIOMD0000000282.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,690331567,254614922,944946489,TRUE,674431188,254491786,928922974,TRUE,668340079,231431273,899771352,677700944.7,246845993.7,924546938.3,1
18,BIOMD0000000282.xml.ssa,./models/sbml/test/1_100/18_BIOMD0000000282.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,1789942916,1789942916,TRUE,null,1808442080,1808442080,TRUE,null,1832190266,1832190266,0,1810191754,1810191754,1
19,BIOMD0000000258.xml.ssa,./models/sbml/test/1_100/19_BIOMD0000000258.xml.ssa.sbml,PLASMA,WithProbINFINITELY_OFTEN,TRUE,null,4390906971,4390906971,TRUE,null,3960397423,3960397423,TRUE,null,4190204810,4190204810,0,4180503068,4180503068,1
19,BIOMD0000000258.xml.ssa,./models/sbml/test/1_100/19_BIOMD0000000258.xml.ssa.sbml,MC2,WithProbINFINITELY_OFTEN,TRUE,29409352763,863457206,30272809969,TRUE,29485319535,810913662,30296233197,TRUE,29679658616,1017209566,30696868182,29524776971,897193478,30421970449,1
