FileOrder,ModelName,ModelPath,ModelChecker,PatternType,1_NoError,1_ExtTT,1_VerifT,1_TotalT,2_NoError,2_ExtTT,2_VerifT,2_TotalT,3_NoError,3_ExtTT,3_VerifT,3_TotalT,Avg_ExtTT,Avg_VerifT,Avg_TotalT,PropOfNoError
1.0000,BIOMD0000000138.xml.ssa,./models/sbml/test/1_100/1_BIOMD0000000138.xml.ssa.sbml,YMER,WithProbUNTIL,TRUE,null,239534892.0000,239534892.0000,TRUE,null,6967618.0000,6967618.0000,TRUE,null,4321683.0000,4321683.0000,0.0000,83608064.3333,83608064.3333,1.0000
1.0000,BIOMD0000000138.xml.ssa,./models/sbml/test/1_100/1_BIOMD0000000138.xml.ssa.sbml,MC2,WithProbUNTIL,TRUE,29587457.0000,195687194.0000,225274651.0000,TRUE,25362288.0000,256999572.0000,282361860.0000,TRUE,24135679.0000,203874382.0000,228010061.0000,26361808.0000,218853716.0000,245215524.0000,1.0000
1.0000,BIOMD0000000138.xml.ssa,./models/sbml/test/1_100/1_BIOMD0000000138.xml.ssa.sbml,MRMC,WithProbUNTIL,TRUE,1412722821.0000,19082729.0000,1431805550.0000,TRUE,1399585859.0000,2292016.0000,1401877875.0000,TRUE,1386577569.0000,2313201.0000,1388890770.0000,1399628749.6667,7895982.0000,1407524731.6667,1.0000
1.0000,BIOMD0000000138.xml.ssa,./models/sbml/test/1_100/1_BIOMD0000000138.xml.ssa.sbml,PRISM,WithProbUNTIL,TRUE,null,1500926247.0000,1500926247.0000,TRUE,null,1505336483.0000,1505336483.0000,TRUE,null,1481313800.0000,1481313800.0000,0.0000,1495858843.3333,1495858843.3333,1.0000
1.0000,BIOMD0000000138.xml.ssa,./models/sbml/test/1_100/1_BIOMD0000000138.xml.ssa.sbml,PLASMA,WithProbUNTIL,TRUE,null,1547922316.0000,1547922316.0000,TRUE,null,1644145562.0000,1644145562.0000,TRUE,null,1638940939.0000,1638940939.0000,0.0000,1610336272.3333,1610336272.3333,1.0000
2.0000,BIOMD0000000119.xml.ssa,./models/sbml/test/1_100/2_BIOMD0000000119.xml.ssa.sbml,YMER,WithProbUNTIL,TRUE,null,6625306.0000,6625306.0000,TRUE,null,5099281.0000,5099281.0000,TRUE,null,7920959.0000,7920959.0000,0.0000,6548515.3333,6548515.3333,1.0000
2.0000,BIOMD0000000119.xml.ssa,./models/sbml/test/1_100/2_BIOMD0000000119.xml.ssa.sbml,MC2,WithProbUNTIL,TRUE,26530117.0000,209335980.0000,235866097.0000,TRUE,27617498.0000,208333557.0000,235951055.0000,TRUE,22056842.0000,197151647.0000,219208489.0000,25401485.6667,204940394.6667,230341880.3333,1.0000
2.0000,BIOMD0000000119.xml.ssa,./models/sbml/test/1_100/2_BIOMD0000000119.xml.ssa.sbml,MRMC,WithProbUNTIL,TRUE,1440360708.0000,2123780.0000,1442484488.0000,TRUE,1394353966.0000,2323565.0000,1396677531.0000,TRUE,1407129604.0000,2856991.0000,1409986595.0000,1413948092.6667,2434778.6667,1416382871.3333,1.0000
2.0000,BIOMD0000000119.xml.ssa,./models/sbml/test/1_100/2_BIOMD0000000119.xml.ssa.sbml,PRISM,WithProbUNTIL,TRUE,null,1479161052.0000,1479161052.0000,TRUE,null,1473293339.0000,1473293339.0000,TRUE,null,1460542892.0000,1460542892.0000,0.0000,1470999094.3333,1470999094.3333,1.0000
2.0000,BIOMD0000000119.xml.ssa,./models/sbml/test/1_100/2_BIOMD0000000119.xml.ssa.sbml,PLASMA,WithProbUNTIL,TRUE,null,1662793449.0000,1662793449.0000,TRUE,null,1649018841.0000,1649018841.0000,TRUE,null,1714873896.0000,1714873896.0000,0.0000,1675562062.0000,1675562062.0000,1.0000
3.0000,BIOMD0000000076.xml.ssa,./models/sbml/test/1_100/3_BIOMD0000000076.xml.ssa.sbml,YMER,WithProbUNTIL,TRUE,null,10033456.0000,10033456.0000,TRUE,null,8242293.0000,8242293.0000,TRUE,null,6392931.0000,6392931.0000,0.0000,8222893.3333,8222893.3333,1.0000
