FileOrder,ModelName,ModelPath,ModelChecker,PatternType,1_NoError,1_ExtTT,1_VerifT,1_TotalT,2_NoError,2_ExtTT,2_VerifT,2_TotalT,3_NoError,3_ExtTT,3_VerifT,3_TotalT,Avg_ExtTT,Avg_VerifT,Avg_TotalT,PropOfNoError
1,001_BIOMD0000000486.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/001_BIOMD0000000486.xml.mcp.sbml,PRISM,WithProbEVENTUALLY,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
1,001_BIOMD0000000486.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/001_BIOMD0000000486.xml.mcp.sbml,PLASMA,WithProbEVENTUALLY,true,null,2178471924,2178471924,true,null,2088828798,2088828798,true,null,2210435851,2210435851,0.0,2.1592455243333335E9,2.1592455243333335E9,1.0
1,001_BIOMD0000000486.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/001_BIOMD0000000486.xml.mcp.sbml,YMER,WithProbEVENTUALLY,true,null,45574907,45574907,true,null,27410656,27410656,true,null,22143881,22143881,0.0,3.1709814666666668E7,3.1709814666666668E7,1.0
1,001_BIOMD0000000486.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/001_BIOMD0000000486.xml.mcp.sbml,MC2,WithProbEVENTUALLY,true,31626430579,1822630766,33449061345,true,31717953436,1796029423,33513982859,true,31901334010,1796755763,33698089773,3.1748572675E10,1.8051386506666667E9,3.3553711325666668E10,1.0
2,002_BIOMD0000000484.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/002_BIOMD0000000484.xml.mcp.sbml,PRISM,WithProbEVENTUALLY,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
2,002_BIOMD0000000484.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/002_BIOMD0000000484.xml.mcp.sbml,PLASMA,WithProbEVENTUALLY,true,null,2223939026,2223939026,true,null,2291265003,2291265003,true,null,2202250398,2202250398,0.0,2.2391514756666665E9,2.2391514756666665E9,1.0
2,002_BIOMD0000000484.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/002_BIOMD0000000484.xml.mcp.sbml,YMER,WithProbEVENTUALLY,true,null,22041258,22041258,true,null,22656490,22656490,true,null,26573262,26573262,0.0,2.3757003333333332E7,2.3757003333333332E7,1.0
2,002_BIOMD0000000484.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/002_BIOMD0000000484.xml.mcp.sbml,MC2,WithProbEVENTUALLY,true,32104431853,2028449437,34132881290,true,31581470307,1841418474,33422888781,true,31670403277,1845998059,33516401336,3.1785435145666668E10,1.9052886566666667E9,3.3690723802333332E10,1.0
3,003_BIOMD0000000566.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/003_BIOMD0000000566.xml.mcp.sbml,PRISM,WithProbEVENTUALLY,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
3,003_BIOMD0000000566.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/003_BIOMD0000000566.xml.mcp.sbml,PLASMA,WithProbEVENTUALLY,true,null,1894245837,1894245837,true,null,1971718997,1971718997,true,null,1904979327,1904979327,0.0,1.9236480536666667E9,1.9236480536666667E9,1.0
3,003_BIOMD0000000566.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/003_BIOMD0000000566.xml.mcp.sbml,YMER,WithProbEVENTUALLY,true,null,4303717,4303717,true,null,4545518,4545518,true,null,3974398,3974398,0.0,4274544.333333333,4274544.333333333,1.0
3,003_BIOMD0000000566.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/003_BIOMD0000000566.xml.mcp.sbml,MC2,WithProbEVENTUALLY,true,32365451905,1895741683,34261193588,true,32229010540,1831529150,34060539690,true,31711336318,1762518232,33473854550,3.2101932921E10,1.8299296883333333E9,3.3931862609333332E10,1.0
4,004_BIOMD0000000567.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/004_BIOMD0000000567.xml.mcp.sbml,PRISM,WithProbEVENTUALLY,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
