FileOrder,ModelName,ModelPath,ModelChecker,PatternType,1_NoError,1_ExtTT,1_VerifT,1_TotalT,2_NoError,2_ExtTT,2_VerifT,2_TotalT,3_NoError,3_ExtTT,3_VerifT,3_TotalT,Avg_ExtTT,Avg_VerifT,Avg_TotalT,PropOfNoError
1,BIOMD0000000138.xml.ssa,./models/sbml/test/1_100/1_BIOMD0000000138.xml.ssa.sbml,YMER,WithProbPRECEDES,TRUE,null,154513077,154513077,TRUE,null,6967408,6967408,TRUE,null,7181361,7181361,0,56220615.33,56220615.33,1
1,BIOMD0000000138.xml.ssa,./models/sbml/test/1_100/1_BIOMD0000000138.xml.ssa.sbml,MC2,WithProbPRECEDES,TRUE,28023457,245411833,273435290,TRUE,26929509,226255605,253185114,TRUE,29222892,244108589,273331481,28058619.33,238592009,266650628.3,1
1,BIOMD0000000138.xml.ssa,./models/sbml/test/1_100/1_BIOMD0000000138.xml.ssa.sbml,MRMC,WithProbPRECEDES,TRUE,1411213941,18204505,1429418446,TRUE,1428180381,2336465,1430516846,TRUE,1378667012,2252494,1380919506,1406020445,7597821.333,1413618266,1
1,BIOMD0000000138.xml.ssa,./models/sbml/test/1_100/1_BIOMD0000000138.xml.ssa.sbml,PRISM,WithProbPRECEDES,TRUE,null,1464858989,1464858989,TRUE,null,1505109039,1505109039,TRUE,null,1494979037,1494979037,0,1488315688,1488315688,1
1,BIOMD0000000138.xml.ssa,./models/sbml/test/1_100/1_BIOMD0000000138.xml.ssa.sbml,PLASMA,WithProbPRECEDES,TRUE,null,1581122384,1581122384,TRUE,null,1634274826,1634274826,TRUE,null,1564844960,1564844960,0,1593414057,1593414057,1
2,BIOMD0000000119.xml.ssa,./models/sbml/test/1_100/2_BIOMD0000000119.xml.ssa.sbml,YMER,WithProbPRECEDES,TRUE,null,6810261,6810261,TRUE,null,4504859,4504859,TRUE,null,4705424,4705424,0,5340181.333,5340181.333,1
2,BIOMD0000000119.xml.ssa,./models/sbml/test/1_100/2_BIOMD0000000119.xml.ssa.sbml,MC2,WithProbPRECEDES,TRUE,27626794,249030064,276656858,TRUE,24345466,261488593,285834059,TRUE,40608966,218210322,258819288,30860408.67,242909659.7,273770068.3,1
2,BIOMD0000000119.xml.ssa,./models/sbml/test/1_100/2_BIOMD0000000119.xml.ssa.sbml,MRMC,WithProbPRECEDES,TRUE,1404078198,1593188,1405671386,TRUE,1420450152,1700417,1422150569,TRUE,1422448882,1778871,1424227753,1415659077,1690825.333,1417349903,1
2,BIOMD0000000119.xml.ssa,./models/sbml/test/1_100/2_BIOMD0000000119.xml.ssa.sbml,PRISM,WithProbPRECEDES,TRUE,null,1496297115,1496297115,TRUE,null,1536480914,1536480914,TRUE,null,1480786994,1480786994,0,1504521674,1504521674,1
2,BIOMD0000000119.xml.ssa,./models/sbml/test/1_100/2_BIOMD0000000119.xml.ssa.sbml,PLASMA,WithProbPRECEDES,TRUE,null,1638532234,1638532234,TRUE,null,1571695092,1571695092,TRUE,null,1597801345,1597801345,0,1602676224,1602676224,1
3,BIOMD0000000076.xml.ssa,./models/sbml/test/1_100/3_BIOMD0000000076.xml.ssa.sbml,YMER,WithProbPRECEDES,TRUE,null,6854557,6854557,TRUE,null,8044155,8044155,TRUE,null,6406452,6406452,0,7101721.333,7101721.333,1
3,BIOMD0000000076.xml.ssa,./models/sbml/test/1_100/3_BIOMD0000000076.xml.ssa.sbml,MC2,WithProbPRECEDES,TRUE,1001880479,336677484,1338557963,TRUE,1002195549,399788117,1401983666,TRUE,997747275,342724877,1340472152,1000607768,359730159.3,1360337927,1
3,BIOMD0000000076.xml.ssa,./models/sbml/test/1_100/3_BIOMD0000000076.xml.ssa.sbml,MRMC,WithProbPRECEDES,TRUE,1390372957,7853998,1398226955,TRUE,1409909362,10217070,1420126432,TRUE,1424102634,10627271,1434729905,1408128318,9566113,1417694431,1
3,BIOMD0000000076.xml.ssa,./models/sbml/test/1_100/3_BIOMD0000000076.xml.ssa.sbml,PRISM,WithProbPRECEDES,TRUE,null,1508513946,1508513946,TRUE,null,1498629117,1498629117,TRUE,null,1465391969,1465391969,0,1490845011,1490845011,1
3,BIOMD0000000076.xml.ssa,./models/sbml/test/1_100/3_BIOMD0000000076.xml.ssa.sbml,PLASMA,WithProbPRECEDES,TRUE,null,1607212548,1607212548,TRUE,null,1588731353,1588731353,TRUE,null,1553956001,1553956001,0,1583299967,1583299967,1
4,BIOMD0000000104.xml.ssa,./models/sbml/test/1_100/4_BIOMD0000000104.xml.ssa.sbml,YMER,WithProbPRECEDES,TRUE,null,10658752,10658752,TRUE,null,10149741,10149741,TRUE,null,10406741,10406741,0,10405078,10405078,1
4,BIOMD0000000104.xml.ssa,./models/sbml/test/1_100/4_BIOMD0000000104.xml.ssa.sbml,MC2,WithProbPRECEDES,TRUE,1016496043,341082432,1357578475,TRUE,1007437493,327925092,1335362585,TRUE,1009960132,367550420,1377510552,1011297889,345519314.7,1356817204,1
4,BIOMD0000000104.xml.ssa,./models/sbml/test/1_100/4_BIOMD0000000104.xml.ssa.sbml,MRMC,WithProbPRECEDES,TRUE,1467618238,6320262,1473938500,TRUE,1417184860,10461085,1427645945,TRUE,1472577677,10862432,1483440109,1452460258,9214593,1461674851,1
4,BIOMD0000000104.xml.ssa,./models/sbml/test/1_100/4_BIOMD0000000104.xml.ssa.sbml,PRISM,WithProbPRECEDES,TRUE,null,1491867852,1491867852,TRUE,null,1480293939,1480293939,TRUE,null,1502382124,1502382124,0,1491514638,1491514638,1
4,BIOMD0000000104.xml.ssa,./models/sbml/test/1_100/4_BIOMD0000000104.xml.ssa.sbml,PLASMA,WithProbPRECEDES,TRUE,null,1559589646,1559589646,TRUE,null,1548441471,1548441471,TRUE,null,1566891085,1566891085,0,1558307401,1558307401,1
5,BIOMD0000000283.xml.ssa,./models/sbml/test/1_100/5_BIOMD0000000283.xml.ssa.sbml,YMER,WithProbPRECEDES,TRUE,null,12450439,12450439,TRUE,null,14311894,14311894,TRUE,null,14995318,14995318,0,13919217,13919217,1
5,BIOMD0000000283.xml.ssa,./models/sbml/test/1_100/5_BIOMD0000000283.xml.ssa.sbml,MC2,WithProbPRECEDES,TRUE,1081457210,355434877,1436892087,TRUE,1062861396,347027778,1409889174,TRUE,1072356804,342791816,1415148620,1072225137,348418157,1420643294,1
5,BIOMD0000000283.xml.ssa,./models/sbml/test/1_100/5_BIOMD0000000283.xml.ssa.sbml,MRMC,WithProbPRECEDES,TRUE,1452892147,7131978,1460024125,TRUE,1427050560,9697623,1436748183,TRUE,1427011667,8442774,1435454441,1435651458,8424125,1444075583,1
5,BIOMD0000000283.xml.ssa,./models/sbml/test/1_100/5_BIOMD0000000283.xml.ssa.sbml,PRISM,WithProbPRECEDES,TRUE,null,1499292433,1499292433,TRUE,null,1550882786,1550882786,TRUE,null,1477202148,1477202148,0,1509125789,1509125789,1
5,BIOMD0000000283.xml.ssa,./models/sbml/test/1_100/5_BIOMD0000000283.xml.ssa.sbml,PLASMA,WithProbPRECEDES,TRUE,null,1581735268,1581735268,TRUE,null,1715605137,1715605137,TRUE,null,1677460276,1677460276,0,1658266894,1658266894,1
6,BIOMD0000000124.xml.ssa,./models/sbml/test/1_100/6_BIOMD0000000124.xml.ssa.sbml,YMER,WithProbPRECEDES,TRUE,null,13043012,13043012,TRUE,null,11836685,11836685,TRUE,null,13598199,13598199,0,12825965.33,12825965.33,1
6,BIOMD0000000124.xml.ssa,./models/sbml/test/1_100/6_BIOMD0000000124.xml.ssa.sbml,MC2,WithProbPRECEDES,TRUE,34898091,247894485,282792576,TRUE,35890844,256390763,292281607,TRUE,33806579,239784981,273591560,34865171.33,248023409.7,282888581,1
6,BIOMD0000000124.xml.ssa,./models/sbml/test/1_100/6_BIOMD0000000124.xml.ssa.sbml,MRMC,WithProbPRECEDES,TRUE,1415538445,2364580,1417903025,TRUE,1432835423,1199511,1434034934,TRUE,1411584766,1776168,1413360934,1419986211,1780086.333,1421766298,1
6,BIOMD0000000124.xml.ssa,./models/sbml/test/1_100/6_BIOMD0000000124.xml.ssa.sbml,PRISM,WithProbPRECEDES,TRUE,null,1483584087,1483584087,TRUE,null,1468208781,1468208781,TRUE,null,1552188415,1552188415,0,1501327094,1501327094,1
6,BIOMD0000000124.xml.ssa,./models/sbml/test/1_100/6_BIOMD0000000124.xml.ssa.sbml,PLASMA,WithProbPRECEDES,TRUE,null,1648511035,1648511035,TRUE,null,1643824868,1643824868,TRUE,null,1624190167,1624190167,0,1638842023,1638842023,1
7,BIOMD0000000150.xml.ssa,./models/sbml/test/1_100/7_BIOMD0000000150.xml.ssa.sbml,YMER,WithProbPRECEDES,TRUE,null,10418613,10418613,TRUE,null,9335226,9335226,TRUE,null,11233667,11233667,0,10329168.67,10329168.67,1
7,BIOMD0000000150.xml.ssa,./models/sbml/test/1_100/7_BIOMD0000000150.xml.ssa.sbml,MRMC,WithProbPRECEDES,TRUE,1390129908,9855011,1399984919,TRUE,1393824350,9688636,1403512986,TRUE,1417526350,8795961,1426322311,1400493536,9446536,1409940072,1
7,BIOMD0000000150.xml.ssa,./models/sbml/test/1_100/7_BIOMD0000000150.xml.ssa.sbml,MC2,WithProbPRECEDES,TRUE,1089711187,339605013,1429316200,TRUE,1109935457,359713081,1469648538,TRUE,1065732067,353192796,1418924863,1088459570,350836963.3,1439296534,1
7,BIOMD0000000150.xml.ssa,./models/sbml/test/1_100/7_BIOMD0000000150.xml.ssa.sbml,PRISM,WithProbPRECEDES,TRUE,null,1485491208,1485491208,TRUE,null,1489505453,1489505453,TRUE,null,1479117997,1479117997,0,1484704886,1484704886,1
7,BIOMD0000000150.xml.ssa,./models/sbml/test/1_100/7_BIOMD0000000150.xml.ssa.sbml,PLASMA,WithProbPRECEDES,TRUE,null,1618715147,1618715147,TRUE,null,1613062329,1613062329,TRUE,null,1590794530,1590794530,0,1607524002,1607524002,1
8,BIOMD0000000047.xml.ssa,./models/sbml/test/1_100/8_BIOMD0000000047.xml.ssa.sbml,YMER,WithProbPRECEDES,TRUE,null,7435000,7435000,TRUE,null,9629635,9629635,TRUE,null,7570301,7570301,0,8211645.333,8211645.333,1
8,BIOMD0000000047.xml.ssa,./models/sbml/test/1_100/8_BIOMD0000000047.xml.ssa.sbml,MRMC,WithProbPRECEDES,TRUE,1404892800,3062673,1407955473,TRUE,1412072609,2856622,1414929231,TRUE,1403731235,2757131,1406488366,1406898881,2892142,1409791023,1
8,BIOMD0000000047.xml.ssa,./models/sbml/test/1_100/8_BIOMD0000000047.xml.ssa.sbml,PRISM,WithProbPRECEDES,TRUE,null,1484102669,1484102669,TRUE,null,1494228087,1494228087,TRUE,null,1470567116,1470567116,0,1482965957,1482965957,1
8,BIOMD0000000047.xml.ssa,./models/sbml/test/1_100/8_BIOMD0000000047.xml.ssa.sbml,PLASMA,WithProbPRECEDES,TRUE,null,1506275437,1506275437,TRUE,null,1578060572,1578060572,TRUE,null,1430912458,1430912458,0,1505082822,1505082822,1
8,BIOMD0000000047.xml.ssa,./models/sbml/test/1_100/8_BIOMD0000000047.xml.ssa.sbml,MC2,WithProbPRECEDES,TRUE,31750906800,1757141905,33508048705,TRUE,31610932734,1727497252,33338429986,TRUE,31712111417,1696198062,33408309479,31691316984,1726945740,33418262723,1
9,BIOMD0000000006.xml.ssa,./models/sbml/test/1_100/9_BIOMD0000000006.xml.ssa.sbml,YMER,WithProbPRECEDES,TRUE,null,8518615,8518615,TRUE,null,9606325,9606325,TRUE,null,8423364,8423364,0,8849434.667,8849434.667,1
9,BIOMD0000000006.xml.ssa,./models/sbml/test/1_100/9_BIOMD0000000006.xml.ssa.sbml,PRISM,WithProbPRECEDES,TRUE,null,1456459489,1456459489,TRUE,null,1459274922,1459274922,TRUE,null,1473536258,1473536258,0,1463090223,1463090223,1
9,BIOMD0000000006.xml.ssa,./models/sbml/test/1_100/9_BIOMD0000000006.xml.ssa.sbml,PLASMA,WithProbPRECEDES,TRUE,null,1552456649,1552456649,TRUE,null,1525483738,1525483738,TRUE,null,1508793856,1508793856,0,1528911414,1528911414,1
9,BIOMD0000000006.xml.ssa,./models/sbml/test/1_100/9_BIOMD0000000006.xml.ssa.sbml,MRMC,WithProbPRECEDES,TRUE,1394123389,6450229477,7844352866,TRUE,1384947977,6689157421,8074105398,TRUE,1437757784,6610231907,8047989691,1405609717,6583206268,7988815985,1
9,BIOMD0000000006.xml.ssa,./models/sbml/test/1_100/9_BIOMD0000000006.xml.ssa.sbml,MC2,WithProbPRECEDES,TRUE,31954750395,1712189009,33666939404,TRUE,31806224121,1713105299,33519329420,TRUE,32326681984,1691194782,34017876766,32029218833,1705496363,33734715197,1
10,BIOMD0000000060.xml.ssa,./models/sbml/test/1_100/10_BIOMD0000000060.xml.ssa.sbml,YMER,WithProbPRECEDES,TRUE,null,14713250,14713250,TRUE,null,11064279,11064279,TRUE,null,14368875,14368875,0,13382134.67,13382134.67,1
10,BIOMD0000000060.xml.ssa,./models/sbml/test/1_100/10_BIOMD0000000060.xml.ssa.sbml,MC2,WithProbPRECEDES,TRUE,343740687,323046017,666786704,TRUE,351192521,273088081,624280602,TRUE,354588539,290400540,644989079,349840582.3,295511546,645352128.3,1
10,BIOMD0000000060.xml.ssa,./models/sbml/test/1_100/10_BIOMD0000000060.xml.ssa.sbml,PRISM,WithProbPRECEDES,TRUE,null,1465478724,1465478724,TRUE,null,1476619144,1476619144,TRUE,null,1457812437,1457812437,0,1466636768,1466636768,1
10,BIOMD0000000060.xml.ssa,./models/sbml/test/1_100/10_BIOMD0000000060.xml.ssa.sbml,MRMC,WithProbPRECEDES,TRUE,1432076245,59076131,1491152376,TRUE,1422477466,58297497,1480774963,TRUE,1421892819,64810912,1486703731,1425482177,60728180,1486210357,1
